PDF,Palavra,Frequência
PDF_173,organização,22
PDF_173,tabela,22
PDF_173,evento,21
PDF_173,completo,21
PDF_173,dezembro,21
PDF_173,osc,21
PDF_173,administração,21
PDF_173,ano,21
PDF_173,maior,21
PDF_173,prado,20
PDF_173,públicos,20
PDF_173,meio,19
PDF_173,setor,19
PDF_173,nesse,17
PDF_173,municipal,17
PDF_173,média,17
PDF_173,pública,17
PDF_173,cada,16
PDF_173,investigadas,16
PDF_173,avaliação,16
PDF_173,forma,16
PDF_173,pode,16
PDF_173,níveis,16
PDF_173,pesquisadas,16
PDF_173,organizacional,15
PDF_173,índice,15
PDF_173,sido,14
PDF_173,instituições,14
PDF_173,caso,14
PDF_173,análise,13
PDF_173,lei,13
PDF_174,administração,90
PDF_174,administrador,84
PDF_174,formação,49
PDF_174,ensino,48
PDF_174,curso,47
PDF_174,superior,35
PDF_174,mercado,29
PDF_174,profissionais,23
PDF_174,profissional,23
PDF_174,brasil,23
PDF_174,ano,22
PDF_174,empresas,21
PDF_174,prática,21
PDF_174,evento,20
PDF_174,dezembro,20
PDF_174,além,20
PDF_174,completo,19
PDF_174,experiência,19
PDF_174,conhecimento,19
PDF_174,administradores,18
PDF_174,temas,17
PDF_174,necessidade,17
PDF_174,nova,17
PDF_174,apenas,17
PDF_174,diretrizes,16
PDF_174,universidade,16
PDF_174,respeito,16
PDF_174,durante,16
PDF_174,pode,16
PDF_174,educação,16
PDF_174,conteúdo,14
PDF_174,metodologias,14
PDF_174,mudanças,14
PDF_174,realidade,14
PDF_174,curriculares,13
PDF_174,instituições,13
PDF_174,métodos,13
PDF_174,dado,13
PDF_174,processo,13
PDF_174,profissão,13
PDF_174,análise,12
PDF_174,partir,12
PDF_174,cursos,12
PDF_174,novos,12
PDF_174,área,12
PDF_174,relação,11
PDF_174,após,11
PDF_174,conteúdos,11
PDF_174,deve,11
PDF_174,conselho,11
PDF_175,saúde,116
PDF_175,recursos,57
PDF_175,óbitos,55
PDF_175,casos,51
PDF_175,gerais,47
PDF_175,mina,43
PDF_175,aumento,41
PDF_175,número,37
PDF_175,estado,34
PDF_175,sus,33
PDF_175,pandemia,30
PDF_175,nacional,27
PDF_175,ano,26
PDF_175,doença,24
PDF_175,figura,24
PDF_175,dezembro,23
PDF_175,financiamento,23
PDF_175,maior,22
PDF_175,sistema,21
PDF_175,quantidade,21
PDF_175,fundo,21
PDF_175,completo,20
PDF_175,serviços,19
PDF_175,evento,18
PDF_175,financeiros,17
PDF_175,dado,16
PDF_175,fns,16
PDF_175,destinados,15
PDF_175,municípios,15
PDF_175,blocos,15
PDF_175,mortes,15
PDF_175,doi,15
PDF_175,http,15
PDF_175,enfrentamento,14
PDF_175,estados,14
PDF_175,janeiro,14
PDF_175,disponível,14
PDF_175,contexto,13
PDF_175,mil,13
PDF_175,acesso,13
PDF_175,média,13
PDF_175,fim,12
PDF_175,período,12
PDF_175,meio,12
PDF_175,ministério,12
PDF_175,único,11
PDF_175,atendimento,11
PDF_175,bloco,11
PDF_175,tendo,11
PDF_175,segundo,11
PDF_176,carreiras,62
PDF_176,tema,40
PDF_176,outsider,39
PDF_176,carreira,39
PDF_176,publicações,34
PDF_176,análise,31
PDF_176,dado,27
PDF_176,career,27
PDF_176,amostra,26
PDF_176,base,25
PDF_176,revisão,24
PDF_176,desviantes,23
PDF_176,journal,23
PDF_176,http,22
PDF_176,trabalhos,18
PDF_176,evento,17
PDF_176,completo,17
PDF_176,dezembro,17
PDF_176,periódicos,17
PDF_176,sugestões,17
PDF_176,ainda,16
PDF_176,resultados,16
PDF_176,ano,14
PDF_176,sistemática,13
PDF_176,desde,13
PDF_176,apenas,13
PDF_176,cada,13
PDF_176,pode,13
PDF_176,forma,13
PDF_176,dentro,12
PDF_176,busca,12
PDF_176,volume,12
PDF_176,citações,12
PDF_176,management,12
PDF_176,além,12
PDF_176,figura,12
PDF_176,categoria,12
PDF_176,presente,11
PDF_176,área,11
PDF_176,futuros,11
PDF_176,bibliométrica,10
PDF_176,áreas,10
PDF_176,longo,10
PDF_176,sendo,10
PDF_176,maior,10
PDF_176,indivíduo,10
PDF_176,possível,10
PDF_176,grande,9
PDF_176,quanto,9
PDF_176,sociologia,9
PDF_177,carreira,120
PDF_177,carreiras,102
PDF_177,revisão,39
PDF_177,revista,37
PDF_177,pessoas,31
PDF_177,recape,29
PDF_177,profissionais,24
PDF_177,escopo,23
PDF_177,ano,23
PDF_177,administração,22
PDF_177,resultados,21
PDF_177,profissional,21
PDF_177,qualitativa,20
PDF_177,evento,19
PDF_177,completo,19
PDF_177,dezembro,19
PDF_177,gestão,19
PDF_177,trabalhos,18
PDF_177,conhecimento,17
PDF_177,career,17
PDF_177,contexto,16
PDF_177,gunz,16
PDF_177,análise,15
PDF_177,fatores,15
PDF_177,além,15
PDF_177,processo,15
PDF_177,study,15
PDF_177,decisão,14
PDF_177,publicados,13
PDF_177,ensino,13
PDF_177,evidências,13
PDF_177,comprometimento,13
PDF_177,planejamento,13
PDF_177,indivíduos,13
PDF_177,vez,13
PDF_177,apenas,13
PDF_177,diferentes,13
PDF_177,mayrhofer,13
PDF_177,edição,13
PDF_177,revisões,12
PDF_177,área,12
PDF_177,desenvolvimento,12
PDF_177,abordagem,12
PDF_177,quantitativa,12
PDF_177,objetivo,11
PDF_177,identificação,11
PDF_177,principais,11
PDF_177,transição,11
PDF_177,relacionados,11
PDF_177,vida,11
PDF_178,recursos,51
PDF_178,projetos,45
PDF_178,organizações,34
PDF_178,isaviçosa,29
PDF_178,sociedade,27
PDF_178,editais,27
PDF_178,captação,25
PDF_178,civil,21
PDF_178,oscs,21
PDF_178,gestão,20
PDF_178,setor,18
PDF_178,resultados,15
PDF_178,terceiro,14
PDF_178,busca,14
PDF_178,ação,14
PDF_178,desafios,13
PDF_178,processo,13
PDF_178,sociais,12
PDF_178,organização,12
PDF_178,evento,11
PDF_178,completo,11
PDF_178,dezembro,11
PDF_178,criação,11
PDF_178,práticas,11
PDF_178,instituição,11
PDF_178,lixo,11
PDF_178,dragon,11
PDF_178,dreaming,11
PDF_178,papel,10
PDF_178,meio,10
PDF_178,execução,10
PDF_178,zero,10
PDF_178,informações,9
PDF_178,oportunidades,9
PDF_178,além,9
PDF_178,eficaz,9
PDF_178,objetivo,8
PDF_178,problemas,8
PDF_178,importância,8
PDF_178,objetivos,8
PDF_178,social,8
PDF_178,marco,8
PDF_178,obtenção,8
PDF_178,maior,8
PDF_178,plano,8
PDF_178,prêmios,8
PDF_178,abordagem,7
PDF_178,conhecimento,7
PDF_178,comunicação,7
PDF_178,comunidades,7
PDF_179,ética,145
PDF_179,códigos,87
PDF_179,universidades,84
PDF_179,código,84
PDF_179,conteúdos,71
PDF_179,governança,67
PDF_179,pública,51
PDF_179,público,50
PDF_179,conduta,48
PDF_179,federal,46
PDF_179,universidade,41
PDF_179,princípios,37
PDF_179,brasil,31
PDF_179,acesso,31
PDF_179,federais,30
PDF_179,disponível,29
PDF_179,presentes,28
PDF_179,http,28
PDF_179,análise,27
PDF_179,diferentes,27
PDF_179,públicos,26
PDF_179,dezembro,22
PDF_179,brasileiras,22
PDF_179,evento,21
PDF_179,completo,21
PDF_179,dentre,21
PDF_179,conteúdo,21
PDF_179,assuntos,21
PDF_179,encontrados,21
PDF_179,responsabilidade,20
PDF_179,próprio,20
PDF_179,social,20
PDF_179,apenas,20
PDF_179,forma,20
PDF_179,servidor,20
PDF_179,melhoria,19
PDF_179,corporativa,19
PDF_179,próprios,19
PDF_179,prestação,18
PDF_179,agentes,18
PDF_179,integridade,18
PDF_179,geral,17
PDF_179,presente,17
PDF_179,atividades,17
PDF_179,desenvolvimento,17
PDF_179,contas,16
PDF_179,revista,16
PDF_179,serviços,15
PDF_179,transparência,15
PDF_179,regulatória,15
PDF_180,lavras,96
PDF_180,universidade,72
PDF_180,universidades,56
PDF_180,empreendedoras,54
PDF_180,http,51
PDF_180,federal,48
PDF_180,ufla,48
PDF_180,brasil,48
PDF_180,orcid,48
PDF_180,análise,47
PDF_180,inovação,37
PDF_180,entrepreneurial,36
PDF_180,university,33
PDF_180,doutoranda,32
PDF_180,administração,32
PDF_180,campo,31
PDF_180,empreendedorismo,30
PDF_180,etzkowitz,20
PDF_180,principais,20
PDF_180,citações,20
PDF_180,contribuições,19
PDF_180,compreensão,18
PDF_180,guerrero,18
PDF_180,professor,17
PDF_180,base,17
PDF_180,dado,17
PDF_180,palavras,17
PDF_180,research,17
PDF_180,evento,16
PDF_180,completo,16
PDF_180,dezembro,16
PDF_180,associado,16
PDF_180,danytonelli,16
PDF_180,tema,14
PDF_180,impacto,14
PDF_180,cluster,14
PDF_180,podem,13
PDF_180,journal,13
PDF_180,publicações,12
PDF_180,áreas,12
PDF_180,transfer,12
PDF_180,social,12
PDF_180,indústria,11
PDF_180,desenvolvimento,11
PDF_180,pesquisadores,11
PDF_180,referências,11
PDF_180,papel,11
PDF_180,figura,11
PDF_180,literatura,10
PDF_180,econômico,10
PDF_181,enem,50
PDF_181,ensino,48
PDF_181,ano,48
PDF_181,unir,47
PDF_181,acesso,46
PDF_181,superior,45
PDF_181,educação,44
PDF_181,brasil,32
PDF_181,cursos,27
PDF_181,universidades,27
PDF_181,estado,26
PDF_181,ingresso,26
PDF_181,inscrições,26
PDF_181,federal,25
PDF_181,http,25
PDF_181,processo,24
PDF_181,universidade,24
PDF_181,disponível,23
PDF_181,forma,22
PDF_181,médio,21
PDF_181,ifes,21
PDF_181,rondônia,20
PDF_181,nacional,20
PDF_181,meio,20
PDF_181,número,19
PDF_181,concorrência,18
PDF_181,alunos,18
PDF_181,federais,18
PDF_181,instituições,17
PDF_181,seletivo,16
PDF_181,partir,16
PDF_181,campi,16
PDF_181,evento,15
PDF_181,completo,15
PDF_181,dezembro,15
PDF_181,exame,15
PDF_181,base,15
PDF_181,orçamento,15
PDF_181,processos,14
PDF_181,novos,14
PDF_181,públicas,14
PDF_181,seleção,14
PDF_181,nível,13
PDF_181,vagas,13
PDF_181,políticas,13
PDF_181,tabela,13
PDF_181,seletivos,12
PDF_181,graduação,12
PDF_181,lei,12
PDF_181,mec,12
PDF_182,learning,69
PDF_182,mobile,64
PDF_182,percebida,53
PDF_182,education,53
PDF_182,expectativa,50
PDF_182,technology,48
PDF_182,uso,40
PDF_182,social,37
PDF_182,higher,36
PDF_182,ensino,35
PDF_182,aceitação,35
PDF_182,acceptance,32
PDF_182,aprendizagem,31
PDF_182,tecnologia,30
PDF_182,modelo,30
PDF_182,análise,30
PDF_182,survey,30
PDF_182,empírica,30
PDF_182,superior,29
PDF_182,quantitativa,28
PDF_182,fatores,27
PDF_182,student,27
PDF_182,journal,26
PDF_182,utaut,25
PDF_182,esforço,23
PDF_182,utilidade,22
PDF_182,model,22
PDF_182,use,22
PDF_182,facilidade,21
PDF_182,influência,21
PDF_182,intenção,21
PDF_182,completo,20
PDF_182,dezembro,20
PDF_182,condições,20
PDF_182,facilitadoras,20
PDF_182,evento,19
PDF_182,desempenho,19
PDF_182,international,18
PDF_182,comportamental,17
PDF_182,aprendizado,17
PDF_182,móvel,16
PDF_182,contexto,16
PDF_182,tam,16
PDF_182,equações,16
PDF_182,factor,16
PDF_182,information,16
PDF_182,ainda,15
PDF_182,revisão,14
PDF_182,sistemática,14
PDF_182,adoção,14
PDF_183,cidade,66
PDF_183,informações,52
PDF_183,acesso,46
PDF_183,informação,45
PDF_183,gestão,41
PDF_183,digital,36
PDF_183,municipal,34
PDF_183,vitória,34
PDF_183,conquista,34
PDF_183,serviços,33
PDF_183,população,31
PDF_183,pública,30
PDF_183,prefeitura,29
PDF_183,inteligente,27
PDF_183,dado,27
PDF_183,transformação,25
PDF_183,cidadãos,20
PDF_183,forma,20
PDF_183,município,20
PDF_183,público,19
PDF_183,evento,18
PDF_183,completo,18
PDF_183,dezembro,18
PDF_183,cidades,18
PDF_183,públicos,15
PDF_183,lei,15
PDF_183,pmvc,15
PDF_183,públicas,14
PDF_183,desenvolvimento,14
PDF_183,ações,14
PDF_183,recursos,14
PDF_183,bahia,13
PDF_183,meios,13
PDF_183,geral,13
PDF_183,portal,13
PDF_183,urbano,12
PDF_183,municipais,12
PDF_183,administração,12
PDF_183,além,12
PDF_183,maior,12
PDF_183,divulgação,12
PDF_183,brasil,12
PDF_183,maneira,12
PDF_183,políticas,11
PDF_183,processo,11
PDF_183,social,11
PDF_183,planejamento,11
PDF_183,assim,11
PDF_183,pessoas,11
PDF_183,http,11
PDF_184,adaptação,75
PDF_184,dimensões,70
PDF_184,ano,69
PDF_184,curso,63
PDF_184,alunos,60
PDF_184,dimensão,49
PDF_184,vida,47
PDF_184,hofstede,39
PDF_184,acadêmica,37
PDF_184,culturais,34
PDF_184,alta,33
PDF_184,vivências,30
PDF_184,universidade,30
PDF_184,baixa,28
PDF_184,universitária,27
PDF_184,longo,26
PDF_184,pessoal,26
PDF_184,graduação,25
PDF_184,engenharia,24
PDF_184,estudantes,23
PDF_184,quadro,23
PDF_184,produção,22
PDF_184,sinto,22
PDF_184,evento,21
PDF_184,completo,21
PDF_184,dezembro,21
PDF_184,secretaria,21
PDF_184,prazo,21
PDF_184,aversão,20
PDF_184,pró,20
PDF_184,fonte,19
PDF_184,feminilidade,18
PDF_184,coletivismo,18
PDF_184,indulgência,18
PDF_184,versus,18
PDF_184,análise,17
PDF_184,poder,17
PDF_184,quais,17
PDF_184,incerteza,17
PDF_184,universitárias,16
PDF_184,resultados,16
PDF_184,distância,16
PDF_184,bem,16
PDF_184,questionário,15
PDF_184,qva,15
PDF_184,orientação,15
PDF_184,professores,15
PDF_184,relação,14
PDF_184,nível,14
PDF_184,interpessoal,14
PDF_185,organizacional,92
PDF_185,clima,90
PDF_185,gestão,29
PDF_185,ambiente,29
PDF_185,dado,25
PDF_185,relações,25
PDF_185,evento,23
PDF_185,completo,23
PDF_185,dezembro,23
PDF_185,forma,20
PDF_185,ufam,19
PDF_185,análise,19
PDF_185,organização,19
PDF_185,trabalhadores,19
PDF_185,pessoas,18
PDF_185,desenvolvimento,18
PDF_185,categorias,18
PDF_185,satisfação,18
PDF_185,percepção,17
PDF_185,servidores,16
PDF_185,remoto,16
PDF_185,servidor,16
PDF_185,figura,15
PDF_185,pode,14
PDF_185,relação,13
PDF_185,palavras,13
PDF_185,qualidade,13
PDF_185,interpessoais,12
PDF_185,ensino,12
PDF_185,universidade,11
PDF_185,assim,11
PDF_185,cultura,11
PDF_185,comunicação,11
PDF_185,vez,10
PDF_185,institucional,10
PDF_185,melhoria,10
PDF_185,questões,10
PDF_185,momento,10
PDF_185,pandemia,10
PDF_185,aspectos,10
PDF_185,variáveis,10
PDF_185,organizacionais,10
PDF_185,sendo,10
PDF_185,dimensões,10
PDF_185,resultados,9
PDF_185,outro,9
PDF_185,desta,9
PDF_185,partir,9
PDF_185,pontos,9
PDF_185,instituição,9
PDF_186,cacau,108
PDF_186,cadeia,68
PDF_186,cocoa,45
PDF_186,produtiva,34
PDF_186,dado,32
PDF_186,industry,28
PDF_186,publicações,26
PDF_186,doi,25
PDF_186,análise,23
PDF_186,base,23
PDF_186,gana,22
PDF_186,chain,22
PDF_186,scopus,21
PDF_186,abastecimento,21
PDF_186,evento,20
PDF_186,completo,20
PDF_186,dezembro,20
PDF_186,citações,19
PDF_186,supply,19
PDF_186,literatura,18
PDF_186,journal,18
PDF_186,produção,17
PDF_186,documentos,16
PDF_186,ghana,16
PDF_186,bibliométrica,15
PDF_186,resultados,15
PDF_186,países,15
PDF_186,indústria,15
PDF_186,science,14
PDF_186,university,14
PDF_186,global,13
PDF_186,wos,13
PDF_186,ano,11
PDF_186,busca,11
PDF_186,study,11
PDF_186,blockchain,10
PDF_186,diferentes,10
PDF_186,tabela,10
PDF_186,web,9
PDF_186,sustentável,9
PDF_186,tecnologia,9
PDF_186,revisão,9
PDF_186,neste,9
PDF_186,social,9
PDF_186,publicados,8
PDF_186,número,8
PDF_186,mostra,8
PDF_186,crescimento,8
PDF_186,analysis,8
PDF_186,desflorestamento,7
PDF_187,sustentabilidade,50
PDF_187,método,49
PDF_187,empresa,43
PDF_187,critérios,42
PDF_187,cada,36
PDF_187,análise,31
PDF_187,peso,25
PDF_187,ahp,23
PDF_187,social,22
PDF_187,gaussiano,22
PDF_187,decisão,21
PDF_187,ano,21
PDF_187,topsis,18
PDF_187,tabela,17
PDF_187,dezembro,16
PDF_187,ambiental,16
PDF_187,critério,16
PDF_187,evento,15
PDF_187,completo,15
PDF_187,cálculo,15
PDF_187,desempenho,15
PDF_187,sociais,15
PDF_187,organizacional,14
PDF_187,econômico,14
PDF_187,fonte,14
PDF_187,tomada,13
PDF_187,impacto,12
PDF_187,práticas,12
PDF_187,aplicação,12
PDF_187,sustentável,12
PDF_187,elaborada,12
PDF_187,milhões,12
PDF_187,avaliação,11
PDF_187,ambientais,11
PDF_187,multicritério,11
PDF_187,longo,11
PDF_187,matriz,11
PDF_187,alternativas,11
PDF_187,ideal,11
PDF_187,forma,10
PDF_187,econômicos,10
PDF_187,pode,10
PDF_187,figura,10
PDF_187,três,9
PDF_187,melhor,9
PDF_187,resultado,9
PDF_187,recursos,9
PDF_187,apresenta,9
PDF_187,dado,9
PDF_187,alternativa,9
PDF_188,jogo,90
PDF_188,alunos,59
PDF_188,desempenho,48
PDF_188,jogos,45
PDF_188,aplicação,42
PDF_188,curso,42
PDF_188,hipótese,42
PDF_188,disciplinas,34
PDF_188,empresas,30
PDF_188,disciplina,29
PDF_188,gestão,29
PDF_188,momento,23
PDF_188,impacto,23
PDF_188,aprendizagem,23
PDF_188,após,22
PDF_188,supply,22
PDF_188,empresariais,20
PDF_188,evento,19
PDF_188,completo,19
PDF_188,dezembro,19
PDF_188,chain,19
PDF_188,verificar,18
PDF_188,estoques,18
PDF_188,planejamento,17
PDF_188,antecipação,16
PDF_188,resultados,15
PDF_188,forma,15
PDF_188,conceitos,15
PDF_188,aplicado,14
PDF_188,turma,14
PDF_188,demanda,14
PDF_188,certificação,14
PDF_188,cada,14
PDF_188,ensino,14
PDF_188,sugere,13
PDF_188,melhor,12
PDF_188,turmas,12
PDF_188,conteúdo,12
PDF_188,revista,12
PDF_188,ribeiro,11
PDF_188,duas,11
PDF_188,objetivo,11
PDF_188,notas,11
PDF_188,educação,10
PDF_188,análise,10
PDF_188,prática,10
PDF_188,aprendizado,10
PDF_188,decisões,10
PDF_188,aluno,10
PDF_188,resultado,10
PDF_189,economia,51
PDF_189,recursos,36
PDF_189,neoclássica,29
PDF_189,econômico,29
PDF_189,desenvolvimento,28
PDF_189,meio,26
PDF_189,marshall,25
PDF_189,ambiente,24
PDF_189,ambiental,23
PDF_189,walras,19
PDF_189,equilíbrio,19
PDF_189,teoria,18
PDF_189,naturais,16
PDF_189,econômica,16
PDF_189,ambientais,15
PDF_189,produção,15
PDF_189,através,15
PDF_189,poluição,14
PDF_189,evento,13
PDF_189,completo,13
PDF_189,dezembro,13
PDF_189,escola,13
PDF_189,universidade,13
PDF_189,teorias,12
PDF_189,pigou,12
PDF_189,sustentabilidade,12
PDF_189,sociais,12
PDF_189,mercado,11
PDF_189,pensamento,11
PDF_189,externalidades,11
PDF_189,sociedade,11
PDF_189,social,11
PDF_189,valor,11
PDF_189,perspectiva,10
PDF_189,análise,10
PDF_189,forma,10
PDF_189,consumo,10
PDF_189,sustentável,10
PDF_189,crítica,9
PDF_189,abordagem,9
PDF_189,crescimento,9
PDF_189,paulo,9
PDF_189,exploração,8
PDF_189,assim,8
PDF_189,contribuições,8
PDF_189,bem,8
PDF_189,modelos,8
PDF_189,estadual,8
PDF_189,natureza,8
PDF_189,neoclássico,8
PDF_190,clube,72
PDF_190,clubes,56
PDF_190,jogos,52
PDF_190,jogo,35
PDF_190,torcedores,34
PDF_190,público,32
PDF_190,futebol,31
PDF_190,voltaço,31
PDF_190,locais,28
PDF_190,torcida,25
PDF_190,time,25
PDF_190,volta,23
PDF_190,redonda,21
PDF_190,local,21
PDF_190,cidade,20
PDF_190,identidade,19
PDF_190,estádio,19
PDF_190,dia,17
PDF_190,ainda,17
PDF_190,maior,17
PDF_190,torcedor,16
PDF_190,pode,15
PDF_190,campeonato,15
PDF_190,ano,15
PDF_190,evento,14
PDF_190,pessoas,14
PDF_190,grandes,14
PDF_190,alguns,14
PDF_190,football,14
PDF_190,completo,13
PDF_190,dezembro,13
PDF_190,população,13
PDF_190,brasil,13
PDF_190,cenário,13
PDF_190,apenas,13
PDF_190,série,12
PDF_190,importante,11
PDF_190,relação,11
PDF_190,brasileiro,10
PDF_190,presença,10
PDF_190,menor,10
PDF_190,devido,10
PDF_190,número,10
PDF_190,esporte,10
PDF_190,forma,10
PDF_190,cultura,9
PDF_190,possível,9
PDF_190,poi,9
PDF_190,muitos,9
PDF_190,cidades,9
PDF_191,empresas,67
PDF_191,esg,45
PDF_191,forma,37
PDF_191,od,31
PDF_191,isomorfismo,27
PDF_191,itens,27
PDF_191,comunicação,25
PDF_191,organizações,22
PDF_191,tema,20
PDF_191,pode,20
PDF_191,identificados,16
PDF_191,evento,14
PDF_191,completo,14
PDF_191,dezembro,14
PDF_191,processo,14
PDF_191,práticas,13
PDF_191,através,13
PDF_191,social,12
PDF_191,fato,12
PDF_191,características,12
PDF_191,apesar,11
PDF_191,outras,11
PDF_191,cada,11
PDF_191,resultados,11
PDF_191,diferentes,11
PDF_191,objetivos,10
PDF_191,desenvolvimento,10
PDF_191,sustentável,10
PDF_191,realizada,10
PDF_191,relatórios,10
PDF_191,sustentabilidade,10
PDF_191,além,10
PDF_191,formas,9
PDF_191,comunicar,9
PDF_191,presentes,9
PDF_191,pontos,9
PDF_191,diversas,9
PDF_191,ainda,9
PDF_191,fim,9
PDF_191,institucionalismo,9
PDF_191,relação,9
PDF_191,presença,9
PDF_191,tabela,9
PDF_191,ítens,9
PDF_191,ise,8
PDF_191,melhores,8
PDF_191,importante,8
PDF_191,existe,8
PDF_191,possível,8
PDF_191,institucionalização,8
PDF_192,empresas,49
PDF_192,relação,33
PDF_192,relatórios,28
PDF_192,financeiros,25
PDF_192,manipulação,25
PDF_192,acesso,22
PDF_192,contábeis,21
PDF_192,beneish,21
PDF_192,resultados,21
PDF_192,dado,21
PDF_192,participação,20
PDF_192,free,19
PDF_192,float,19
PDF_192,mercado,18
PDF_192,empresa,18
PDF_192,informações,17
PDF_192,fraudes,17
PDF_192,pode,17
PDF_192,manipuladoras,16
PDF_192,ano,16
PDF_192,disponível,16
PDF_192,risco,15
PDF_192,corporativa,15
PDF_192,http,15
PDF_192,análise,14
PDF_192,fraudulentos,14
PDF_192,capital,14
PDF_192,governança,14
PDF_192,acionária,13
PDF_192,sendo,13
PDF_192,variáveis,13
PDF_192,evento,12
PDF_192,completo,12
PDF_192,dezembro,12
PDF_192,podem,11
PDF_192,fim,11
PDF_192,possibilidade,11
PDF_192,aberto,10
PDF_192,período,10
PDF_192,modelo,10
PDF_192,ações,10
PDF_192,nível,9
PDF_192,universidade,9
PDF_192,investidores,9
PDF_192,índice,9
PDF_192,partir,9
PDF_192,sentido,9
PDF_192,mar,9
PDF_192,mai,9
PDF_192,gestores,8
PDF_193,governança,59
PDF_193,compras,56
PDF_193,pública,52
PDF_193,públicos,49
PDF_193,social,47
PDF_193,públicas,47
PDF_193,transparência,47
PDF_193,atuação,43
PDF_193,gestores,39
PDF_193,controle,38
PDF_193,accountability,37
PDF_193,município,36
PDF_193,gestão,35
PDF_193,público,32
PDF_193,monitoramento,30
PDF_193,recursos,29
PDF_193,administração,27
PDF_193,ações,26
PDF_193,evento,25
PDF_193,dezembro,25
PDF_193,compliance,25
PDF_193,completo,24
PDF_193,gastos,24
PDF_193,informações,23
PDF_193,covid,22
PDF_193,pandemia,22
PDF_193,municipal,21
PDF_193,acesso,20
PDF_193,portal,19
PDF_193,contas,19
PDF_193,decisões,18
PDF_193,investigado,18
PDF_193,brasil,18
PDF_193,observatório,17
PDF_193,enfrentamento,17
PDF_193,boa,17
PDF_193,combate,17
PDF_193,licitação,16
PDF_193,coronavírus,16
PDF_193,através,15
PDF_193,relatórios,14
PDF_193,prefeitura,14
PDF_193,sociedade,14
PDF_193,municipais,14
PDF_193,setor,14
PDF_193,conforme,14
PDF_193,prestação,14
PDF_193,disponível,14
PDF_193,aquisições,13
PDF_193,tomada,13
PDF_194,eficiência,71
PDF_194,contas,70
PDF_194,municípios,63
PDF_194,recursos,52
PDF_194,resultados,46
PDF_194,controle,44
PDF_194,educação,38
PDF_194,análise,36
PDF_194,fiscal,35
PDF_194,saúde,33
PDF_194,legislação,33
PDF_194,gastos,32
PDF_194,acesso,31
PDF_194,http,31
PDF_194,pública,30
PDF_194,disponível,29
PDF_194,públicas,28
PDF_194,públicos,26
PDF_194,pode,25
PDF_194,considerando,24
PDF_194,gestão,23
PDF_194,tce,21
PDF_194,dezembro,20
PDF_194,público,20
PDF_194,variáveis,20
PDF_194,mpc,20
PDF_194,evento,19
PDF_194,completo,19
PDF_194,municipal,19
PDF_194,forma,19
PDF_194,silva,17
PDF_194,sociais,17
PDF_194,cumprimento,17
PDF_194,desempenho,17
PDF_194,falhas,17
PDF_194,desenvolvimento,16
PDF_194,qualidade,15
PDF_194,santos,15
PDF_194,variável,15
PDF_194,revista,15
PDF_194,dez,15
PDF_194,score,14
PDF_194,aplicação,14
PDF_194,valores,14
PDF_194,estado,14
PDF_194,filho,14
PDF_194,maior,14
PDF_194,administração,14
PDF_194,modelo,14
PDF_194,plenário,14
PDF_195,auditorium,83
PDF_195,análise,73
PDF_195,palavras,44
PDF_195,tom,42
PDF_195,informações,41
PDF_195,empresas,39
PDF_195,qualidade,38
PDF_195,financeiras,31
PDF_195,contábeis,30
